---------- Begin SLURM Prolog ----------
Job ID:        7313753
Username:      sportega
Accountname:   lc_an2
Name:          c
Partition:     main
Nodelist:      hpc3888
TasksPerNode:  16
CPUsPerTask:   Default[1]
TMPDIR:        /tmp/7313753.main
SCRATCHDIR:    /staging/scratch/7313753
Cluster:       uschpc
HSDA Account:  false
---------- 2020-05-12 05:34:40 ---------
LAMMPS (7 Aug 2019)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (../comm.cpp:93)
  using 1 OpenMP thread(s) per MPI task
using multi-threaded neighbor list subroutines
Reading restart file ...
  restart file = 7 Aug 2019, LAMMPS = 7 Aug 2019
  restoring atom style full from restart
  orthogonal box = (0 0 0) to (150 150 288.378)
  1 by 1 by 16 MPI processor grid
  restoring pair style lj/cut/tip4p/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  5084 atoms
  976 bonds
  488 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:   0          0          0         
  special bond factors coul: 0          0          0         
  2 = max # of 1-2 neighbors
  1 = max # of 1-3 neighbors
  1 = max # of 1-4 neighbors
  2 = max # of special neighbors
  special bonds CPU = 0.000956059 secs
  read_restart CPU = 0.057318 secs
1464 atoms in group 5Water_atoms
3620 atoms in group 6CNT_atoms
976 atoms in group 8Hydrogen
488 atoms in group 7Oxygen
Finding SHAKE clusters ...
  0 = # of size 2 clusters
  0 = # of size 3 clusters
  0 = # of size 4 clusters
  488 = # of frozen angles
  find clusters CPU = 0.000634909 secs
PPPM initialization ...
  extracting TIP4P info from pair style
  using 12-bit tables for long-range coulomb (../kspace.cpp:323)
  G vector (1/distance) = 0.243104
  grid = 64 64 108
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00402049
  estimated relative force accuracy = 1.21076e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 61893 28672
No /omp style for force computation currently active
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.3154
  ghost atom cutoff = 12.3154
  binsize = 6.1577, bins = 25 25 47
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/tip4p/long, perpetual
      attributes: half, newton on, omp
      pair build: half/bin/newton/omp
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 3000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 17.19 | 17.65 | 17.93 Mbytes
PotEng KinEng TotEng c_ke_H2O c_ke_CNT c_pe_sumH2O c_pe_sumCNT Temp c_temwater c_temcnt Press Pxx Pzz E_coul E_long Step 
  -5867.8348    777.73853   -5090.0962    777.73853            0   -5384.0589   -483.77587    56.782407    267.60529            0    58.475707    78.385414    21.794882    34447.266   -41264.507  4036000 
  -5876.6925    819.87716   -5056.8154    819.87716            0   -5388.7352   -487.95739    59.858933    282.10441            0    59.665914    77.174449    24.593974    34410.908   -41264.548  4038000 
  -5873.8144     802.3054    -5071.509     802.3054            0   -5392.9248   -480.88956    58.576025    276.05829            0    59.132612    76.935662    22.765117    34424.693   -41264.805  4040000 
  -5886.5406    765.72502   -5120.8156    765.72502            0    -5402.978   -483.56265    55.905305    263.47167            0     59.16122     75.46139    25.861897    34395.808   -41263.403  4042000 
    -5884.37    760.16239   -5124.2076    760.16239            0   -5399.8333   -484.53667    55.499179    261.55767            0    59.798077    79.144281    22.480673    34379.689   -41264.316  4044000 
  -5872.2191    770.62252   -5101.5966    770.62252            0   -5383.0229    -489.1962    56.262869     265.1568            0    58.527249    77.081405    24.130934    34443.689   -41265.281  4046000 
  -5849.1493    778.86563   -5070.2837    778.86563            0   -5359.1857    -489.9636    56.864696    267.99311            0    58.532469    78.159237     24.84922    34487.358   -41263.286  4048000 
  -5860.8879    804.43582   -5056.4521    804.43582            0   -5370.7146   -490.17327    58.731566    276.79133            0    58.449949     76.06616    23.153751    34471.513   -41265.126  4050000 
  -5891.3707     787.9153   -5103.4554     787.9153            0   -5402.1382   -489.23254    57.525409    271.10693            0    59.653083    78.585234    25.773048    34379.681   -41262.971  4052000 
  -5871.6539     792.1359    -5079.518     792.1359            0   -5372.0449   -499.60895    57.833553    272.55916            0    60.699939    75.228152    24.031855    34378.604   -41264.619  4054000 
    -5906.28    817.70533   -5088.5747    817.70533            0   -5411.2068   -495.07329    59.700369    281.35712            0    59.231363    77.295152     20.62217    34368.772   -41264.329  4056000 
  -5854.9368    801.17981    -5053.757    801.17981            0   -5367.0347   -487.90207    58.493846      275.671            0     59.38899    79.277532    24.687644     34447.47   -41264.532  4058000 
  -5854.0364    747.57124   -5106.4651    747.57124            0   -5348.7246    -505.3118    54.579904    257.22529            0    59.200983     74.00774    24.533894     34444.89   -41263.234  4060000 
  -5852.2913    739.53702   -5112.7543    739.53702            0   -5362.4477   -489.84358    53.993329    254.46087            0    56.879427     74.20183    23.005439    34524.313   -41265.258  4062000 
  -5856.4051    761.85971   -5094.5454    761.85971            0   -5358.3696   -498.03557      55.6231    262.14169            0    58.644707    76.246449     23.24497    34460.816   -41263.822  4064000 
  -5842.2441    768.78153   -5073.4626    768.78153            0    -5351.025   -491.21914    56.128459    264.52335            0    58.252477    77.581646    23.321059    34508.234   -41264.627  4066000 
  -5886.9166    785.39754   -5101.5191    785.39754            0   -5394.3657   -492.55095    57.341589    270.24061            0    58.723671    74.706239    23.284537     34409.87   -41264.449  4068000 
  -5857.5709    802.48365   -5055.0873    802.48365            0    -5358.547   -499.02398    58.589039    276.11963            0    58.968471    76.272105    25.101816    34456.165    -41262.48  4070000 
   -5855.941    746.64008   -5109.3009    746.64008            0   -5356.3506    -499.5904    54.511921     256.9049            0    57.419374    73.087215    21.606736    34498.771   -41263.865  4072000 
   -5879.139    781.09972   -5098.0393    781.09972            0   -5389.0191   -490.11989    57.027806    268.76181            0    59.385422    76.856099    25.633451    34399.822   -41265.394  4074000 
  -5850.4146    794.65533   -5055.7593    794.65533            0   -5375.8248   -474.58978    58.017496    273.42605            0    58.896481    77.583077    22.732356    34468.951   -41264.265  4076000 
  -5854.8566    749.33801   -5105.5186    749.33801            0   -5368.0099   -486.84666    54.708895     257.8332            0    59.451151    76.711054     26.00607    34441.263   -41263.137  4078000 
  -5870.8341    779.95346   -5090.8806    779.95346            0    -5378.716   -492.11807    56.944118    268.36741            0    60.640287     79.12808    22.748065      34375.7   -41263.541  4080000 
   -5853.242    770.02385   -5083.2181    770.02385            0   -5366.3783   -486.86372    56.219161    264.95082            0    59.613903    78.783357    23.864525    34430.044   -41263.835  4082000 
  -5894.0519    768.09745   -5125.9544    768.09745            0   -5390.0752   -503.97667    56.078515    264.28798            0    59.622377    77.763186    23.998439    34375.664   -41264.521  4084000 
  -5872.9373    766.59187   -5106.3454    766.59187            0   -5380.2994   -492.63791    55.968593    263.76993            0    58.284447    75.868859    25.292683    34445.416   -41263.292  4086000 
  -5846.7758    817.64249   -5029.1333    817.64249            0   -5353.4155   -493.36023    59.695781     281.3355            0    59.313543    76.465992    24.719236    34458.273   -41264.111  4088000 
  -5859.9857    786.97476   -5073.0109    786.97476            0   -5369.1278   -490.85789    57.456741    270.78331            0    59.934723    76.346055    26.665583    34422.843   -41263.198  4090000 
  -5938.5986     779.4073   -5159.1913     779.4073            0   -5453.3206   -485.27804    56.904243    268.17949            0    56.203827     70.02442    24.020013    34417.281   -41264.976  4092000 
  -5907.6261     787.4577   -5120.1684     787.4577            0   -5416.6666   -490.95945       57.492    270.94948            0    58.663297    79.426807    23.555157    34390.072   -41264.726  4094000 
  -5811.9675    801.65098   -5010.3166    801.65098            0   -5314.6183   -497.34925    58.528246    275.83312            0    59.874549    77.748914    25.986852    34481.757   -41264.019  4096000 
  -5868.1062    821.45236   -5046.6539    821.45236            0   -5372.9771    -495.1291    59.973937     282.6464            0    59.545347    77.279094    23.181043    34423.626   -41263.203  4098000 
  -5832.9234    799.05765   -5033.8657    799.05765            0   -5345.2364     -487.687    58.338908     274.9408            0    59.609531    75.646775    23.292707    34467.995   -41264.649  4100000 
  -5864.4441    768.03328   -5096.4108    768.03328            0   -5372.7007   -491.74333     56.07383     264.2659            0    59.139591    74.811643    27.926086    34428.756   -41263.549  4102000 
  -5852.8006    775.80694   -5076.9936    775.80694            0   -5362.2062   -490.59437    56.641382    266.94067            0    59.362903    73.797414     23.20698     34446.81   -41262.271  4104000 
  -5879.4376    764.14253   -5115.2951    764.14253            0   -5393.0781   -486.35954    55.789768    262.92716            0    58.548646    76.216635    20.866174    34434.413   -41264.367  4106000 
  -5860.7303    821.80447   -5038.9259    821.80447            0   -5354.2703   -506.46003    59.999645    282.76756            0    61.729459    75.933383    31.047387    34345.698   -41264.218  4108000 
  -5887.1474     812.8936   -5074.2538     812.8936            0   -5408.7741   -478.37337    59.349066    279.70149            0      61.2107    79.640425    26.635157     34348.43   -41263.275  4110000 
  -5853.1588    802.85202   -5050.3068    802.85202            0   -5377.0698   -476.08905    58.615933    276.24637            0    59.539115    78.094196    23.403633    34447.682    -41265.41  4112000 
  -5907.5813    799.42983   -5108.1515    799.42983            0   -5415.3302   -492.25113    58.366081    275.06886            0     57.12624     74.34007    21.199033    34437.653   -41264.686  4114000 
  -5842.3888    781.76308   -5060.6257    781.76308            0   -5357.4603    -484.9285    57.076238    268.99006            0    59.652061    76.545781    25.636558    34454.042   -41263.533  4116000 
  -5837.3136    764.52801   -5072.7856    764.52801            0   -5350.3341   -486.97956    55.817912     263.0598            0    59.897907    72.576275    27.831664     34458.12   -41261.977  4118000 
  -5841.7205    786.73558   -5054.9849    786.73558            0   -5359.5566   -482.16385    57.439278    270.70101            0    58.842438    76.662763    22.900238    34480.584   -41264.061  4120000 
  -5863.0622    775.01996   -5088.0423    775.01996            0   -5372.9988   -490.06341    56.583925    266.66988            0    58.223732    71.878828    24.824287    34467.996   -41261.344  4122000 
  -5827.2986    775.33946   -5051.9591    775.33946            0   -5346.2585   -481.04008    56.607252    266.77982            0    60.682594     76.92344    28.382441    34446.621     -41263.9  4124000 
  -5838.9165    785.74956   -5053.1669    785.74956            0   -5352.4635   -486.45301     57.36729    270.36174            0    58.925704    76.574949    23.927894    34477.057   -41264.564  4126000 
  -5881.6954    773.32746   -5108.3679    773.32746            0   -5395.1514   -486.54399    56.460356    266.08752            0    59.868141    76.692274     25.33381    34384.053   -41264.781  4128000 
   -5873.327    779.51978   -5093.8072    779.51978            0   -5380.0601   -493.26687    56.912455    268.21819            0    58.635549    78.150914    22.546495    34432.609    -41266.65  4130000 
   -5897.394    797.66892   -5099.7251    797.66892            0   -5412.3171   -485.07689    58.237517    274.46297            0    58.383535    75.594608    22.535257    34420.773   -41265.241  4132000 
  -5861.1869    746.27227   -5114.9146    746.27227            0   -5366.6292   -494.55768    54.485067    256.77834            0    59.861036    78.683411     24.47671    34404.316   -41264.193  4134000 
  -5864.1874    784.15161   -5080.0358    784.15161            0   -5376.9608   -487.22662    57.250623    269.81191            0    59.724854     72.74963    29.323989     34413.87   -41262.509  4136000 
  -5844.2449    757.29553   -5086.9493    757.29553            0    -5362.678   -481.56687    55.289871    260.57124            0    60.231446      76.1408    28.454382     34437.11   -41265.096  4138000 
  -5859.8516    789.54149   -5070.3102    789.54149            0   -5371.3422   -488.50946    57.644137    271.66647            0     59.94981    77.264361    24.978278    34412.375   -41264.064  4140000 
  -5860.2072    778.48947   -5081.7178    778.48947            0   -5371.4713   -488.73596    56.837232    267.86367            0    60.346782    77.083682     27.61737    34407.473   -41264.302  4142000 
  -5883.8273    784.67348   -5099.1538    784.67348            0   -5392.1894   -491.63787    57.288725    269.99148            0    58.851275    77.242866    23.615976    34420.817   -41265.204  4144000 
  -5915.4399    784.89215   -5130.5477    784.89215            0   -5417.3186   -498.12132     57.30469    270.06672            0    58.797928    76.820035    25.118144    34367.941   -41265.823  4146000 
  -5890.7155    768.94329   -5121.7722    768.94329            0   -5409.5615   -481.15393     56.14027    264.57901            0    58.672525    78.184748    20.825638    34409.656   -41265.048  4148000 
  -5906.4037    786.93845   -5119.4653    786.93845            0   -5414.9506   -491.45313     57.45409    270.77081            0    59.379012    77.316648    22.882238    34372.509   -41264.499  4150000 
  -5908.6718    794.33359   -5114.3382    794.33359            0   -5417.8513   -490.82047    57.994006    273.31534            0    58.286345    75.437023    21.372525    34409.731    -41265.04  4152000 
  -5865.9791    781.59409    -5084.385    781.59409            0   -5376.0807   -489.89842      57.0639    268.93192            0    59.016281    75.008041    26.612655    34443.206   -41266.078  4154000 
  -5888.0572     801.3747   -5086.6825     801.3747            0   -5388.6955   -499.36177    58.508075    275.73806            0    59.435156    76.605679    26.174804    34387.263   -41264.799  4156000 
  -5892.5214    791.62891   -5100.8925    791.62891            0    -5408.007   -484.51437    57.796538    272.38471            0    59.813276    78.122593    27.707745    34380.764   -41265.284  4158000 
  -5856.5192    841.87966   -5014.6395    841.87966            0    -5370.318   -486.20117    61.465328    289.67506            0    60.451823    78.798344    23.224439    34423.092   -41265.363  4160000 
  -5925.0341    791.72655   -5133.3076    791.72655            0   -5431.6606   -493.37354    57.803667    272.41831            0    58.151997    76.024397    21.575335    34380.659   -41266.812  4162000 
  -5884.2315    789.50716   -5094.7243    789.50716            0   -5388.6027   -495.62876     57.64163    271.65466            0     59.00426    76.940786      24.8506    34407.765   -41263.805  4164000 
  -5852.8979    800.96569   -5051.9322    800.96569            0   -5362.9934   -489.90443    58.478213    275.59732            0    59.194229     78.10566    23.164903    34461.564   -41264.869  4166000 
    -5838.85    798.45618   -5040.3938    798.45618            0   -5351.9606   -486.88941    58.294995    274.73385            0    61.422697    82.084206    24.534027    34395.148   -41264.129  4168000 
